# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      x_3[eV]      x_4[eV]      x_5[eV]      x_6[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      χ_3[eV]      χ_4[eV]      χ_5[eV]      χ_6[eV]      
   1.683e+21    9.632e+03    2.713e-04    9.997e-01    2.665e-04    2.365e-06    2.996e-09    1.167e-15    2.713e-19    3.739e-24    0.000e+00    1.563e+01    2.738e+01    4.037e+01    5.911e+01    7.428e+01    9.064e+01
   1.683e+21    9.823e+03    3.335e-04    9.997e-01    3.270e-04    3.242e-06    4.717e-09    2.412e-15    6.767e-19    1.156e-23    0.000e+00    1.561e+01    2.735e+01    4.034e+01    5.907e+01    7.423e+01    9.058e+01
   1.683e+21    1.002e+04    4.086e-04    9.996e-01    3.997e-04    4.420e-06    7.369e-09    4.923e-15    1.660e-18    3.505e-23    0.000e+00    1.560e+01    2.733e+01    4.031e+01    5.903e+01    7.418e+01    9.052e+01
   1.683e+21    1.022e+04    4.990e-04    9.995e-01    4.870e-04    5.994e-06    1.142e-08    9.919e-15    4.008e-18    1.041e-22    0.000e+00    1.558e+01    2.730e+01    4.027e+01    5.899e+01    7.413e+01    9.046e+01
   1.683e+21    1.042e+04    6.076e-04    9.994e-01    5.914e-04    8.088e-06    1.757e-08    1.974e-14    9.522e-18    3.030e-22    0.000e+00    1.557e+01    2.728e+01    4.023e+01    5.894e+01    7.407e+01    9.040e+01
   1.683e+21    1.063e+04    7.376e-04    9.993e-01    7.158e-04    1.086e-05    2.684e-08    3.879e-14    2.227e-17    8.648e-22    0.000e+00    1.555e+01    2.725e+01    4.019e+01    5.889e+01    7.401e+01    9.033e+01
   1.683e+21    1.084e+04    8.928e-04    9.991e-01    8.636e-04    1.450e-05    4.069e-08    7.532e-14    5.129e-17    2.421e-21    0.000e+00    1.554e+01    2.721e+01    4.015e+01    5.883e+01    7.395e+01    9.025e+01
   1.683e+21    1.105e+04    1.077e-03    9.989e-01    1.039e-03    1.928e-05    6.124e-08    1.445e-13    1.163e-16    6.652e-21    0.000e+00    1.552e+01    2.718e+01    4.010e+01    5.878e+01    7.388e+01    9.018e+01
   1.683e+21    1.127e+04    1.297e-03    9.987e-01    1.245e-03    2.551e-05    9.151e-08    2.740e-13    2.599e-16    1.794e-20    0.000e+00    1.550e+01    2.715e+01    4.005e+01    5.872e+01    7.381e+01    9.010e+01
   1.683e+21    1.150e+04    1.556e-03    9.985e-01    1.489e-03    3.359e-05    1.358e-07    5.136e-13    5.723e-16    4.748e-20    0.000e+00    1.548e+01    2.711e+01    4.000e+01    5.865e+01    7.373e+01    9.001e+01
   1.683e+21    1.172e+04    1.863e-03    9.982e-01    1.774e-03    4.401e-05    2.001e-07    9.518e-13    1.242e-15    1.234e-19    0.000e+00    1.545e+01    2.707e+01    3.995e+01    5.859e+01    7.365e+01    8.992e+01
   1.683e+21    1.196e+04    2.224e-03    9.978e-01    2.108e-03    5.741e-05    2.929e-07    1.744e-12    2.656e-15    3.152e-19    0.000e+00    1.543e+01    2.703e+01    3.989e+01    5.852e+01    7.357e+01    8.983e+01
   1.683e+21    1.219e+04    2.648e-03    9.974e-01    2.498e-03    7.455e-05    4.259e-07    3.160e-12    5.603e-15    7.908e-19    0.000e+00    1.541e+01    2.699e+01    3.983e+01    5.844e+01    7.349e+01    8.973e+01
   1.683e+21    1.244e+04    3.145e-03    9.970e-01    2.951e-03    9.638e-05    6.151e-07    5.665e-12    1.165e-14    1.950e-18    0.000e+00    1.538e+01    2.694e+01    3.977e+01    5.837e+01    7.339e+01    8.963e+01
   1.683e+21    1.268e+04    3.727e-03    9.964e-01    3.476e-03    1.240e-04    8.826e-07    1.005e-11    2.391e-14    4.728e-18    0.000e+00    1.535e+01    2.689e+01    3.971e+01    5.829e+01    7.330e+01    8.952e+01
   1.683e+21    1.293e+04    4.406e-03    9.958e-01    4.084e-03    1.589e-04    1.258e-06    1.763e-11    4.841e-14    1.127e-17    0.000e+00    1.532e+01    2.684e+01    3.964e+01    5.820e+01    7.320e+01    8.940e+01
   1.683e+21    1.319e+04    5.195e-03    9.950e-01    4.784e-03    2.028e-04    1.782e-06    3.061e-11    9.671e-14    2.644e-17    0.000e+00    1.529e+01    2.679e+01    3.957e+01    5.811e+01    7.310e+01    8.928e+01
   1.683e+21    1.345e+04    6.113e-03    9.941e-01    5.590e-03    2.576e-04    2.509e-06    5.261e-11    1.907e-13    6.101e-17    0.000e+00    1.526e+01    2.673e+01    3.949e+01    5.802e+01    7.299e+01    8.916e+01
   1.683e+21    1.372e+04    7.176e-03    9.932e-01    6.513e-03    3.259e-04    3.510e-06    8.953e-11    3.713e-13    1.386e-16    0.000e+00    1.523e+01    2.668e+01    3.941e+01    5.792e+01    7.287e+01    8.903e+01
   1.683e+21    1.399e+04    8.405e-03    9.920e-01    7.569e-03    4.106e-04    4.882e-06    1.508e-10    7.138e-13    3.098e-16    0.000e+00    1.519e+01    2.662e+01    3.933e+01    5.782e+01    7.276e+01    8.890e+01
   1.683e+21    1.427e+04    9.824e-03    9.907e-01    8.773e-03    5.152e-04    6.747e-06    2.516e-10    1.355e-12    6.820e-16    0.000e+00    1.515e+01    2.655e+01    3.925e+01    5.772e+01    7.263e+01    8.876e+01
   1.683e+21    1.455e+04    1.146e-02    9.892e-01    1.014e-02    6.437e-04    9.271e-06    4.158e-10    2.542e-12    1.479e-15    0.000e+00    1.512e+01    2.649e+01    3.916e+01    5.761e+01    7.250e+01    8.861e+01
   1.683e+21    1.484e+04    1.333e-02    9.875e-01    1.169e-02    8.012e-04    1.266e-05    6.806e-10    4.712e-12    3.160e-15    0.000e+00    1.508e+01    2.642e+01    3.906e+01    5.749e+01    7.237e+01    8.846e+01
   1.683e+21    1.514e+04    1.549e-02    9.855e-01    1.345e-02    9.932e-04    1.720e-05    1.104e-09    8.632e-12    6.653e-15    0.000e+00    1.503e+01    2.635e+01    3.897e+01    5.738e+01    7.223e+01    8.830e+01
   1.683e+21    1.544e+04    1.795e-02    9.833e-01    1.543e-02    1.226e-03    2.323e-05    1.774e-09    1.563e-11    1.381e-14    0.000e+00    1.499e+01    2.627e+01    3.887e+01    5.725e+01    7.209e+01    8.814e+01
   1.683e+21    1.574e+04    2.076e-02    9.808e-01    1.765e-02    1.508e-03    3.120e-05    2.825e-09    2.799e-11    2.826e-14    0.000e+00    1.494e+01    2.619e+01    3.876e+01    5.712e+01    7.194e+01    8.797e+01
   1.683e+21    1.606e+04    2.397e-02    9.780e-01    2.015e-02    1.848e-03    4.167e-05    4.459e-09    4.955e-11    5.706e-14    0.000e+00    1.489e+01    2.611e+01    3.865e+01    5.699e+01    7.178e+01    8.779e+01
   1.683e+21    1.638e+04    2.761e-02    9.748e-01    2.293e-02    2.256e-03    5.535e-05    6.978e-09    8.679e-11    1.137e-13    0.000e+00    1.484e+01    2.603e+01    3.854e+01    5.685e+01    7.162e+01    8.761e+01
   1.683e+21    1.670e+04    3.175e-02    9.711e-01    2.604e-02    2.744e-03    7.314e-05    1.083e-08    1.504e-10    2.234e-13    0.000e+00    1.479e+01    2.594e+01    3.843e+01    5.671e+01    7.145e+01    8.742e+01
   1.683e+21    1.703e+04    3.643e-02    9.671e-01    2.950e-02    3.324e-03    9.614e-05    1.666e-08    2.579e-10    4.335e-13    0.000e+00    1.474e+01    2.585e+01    3.831e+01    5.656e+01    7.128e+01    8.722e+01
   1.683e+21    1.737e+04    4.173e-02    9.625e-01    3.333e-02    4.013e-03    1.257e-04    2.544e-08    4.377e-10    8.308e-13    0.000e+00    1.468e+01    2.576e+01    3.818e+01    5.641e+01    7.110e+01    8.702e+01
   1.683e+21    1.772e+04    4.770e-02    9.575e-01    3.755e-02    4.826e-03    1.635e-04    3.852e-08    7.356e-10    1.573e-12    0.000e+00    1.462e+01    2.566e+01    3.805e+01    5.625e+01    7.092e+01    8.681e+01
   1.683e+21    1.807e+04    5.441e-02    9.518e-01    4.221e-02    5.783e-03    2.117e-04    5.786e-08    1.224e-09    2.942e-12    0.000e+00    1.456e+01    2.556e+01    3.792e+01    5.609e+01    7.073e+01    8.659e+01
   1.683e+21    1.843e+04    6.195e-02    9.455e-01    4.732e-02    6.905e-03    2.727e-04    8.627e-08    2.018e-09    5.438e-12    0.000e+00    1.450e+01    2.546e+01    3.778e+01    5.592e+01    7.053e+01    8.637e+01
   1.683e+21    1.879e+04    7.039e-02    9.385e-01    5.291e-02    8.215e-03    3.495e-04    1.276e-07    3.296e-09    9.939e-12    0.000e+00    1.444e+01    2.535e+01    3.764e+01    5.575e+01    7.033e+01    8.614e+01
   1.683e+21    1.917e+04    7.983e-02    9.308e-01    5.901e-02    9.738e-03    4.459e-04    1.875e-07    5.334e-09    1.797e-11    0.000e+00    1.437e+01    2.524e+01    3.749e+01    5.557e+01    7.012e+01    8.591e+01
   1.683e+21    1.955e+04    9.034e-02    9.223e-01    6.564e-02    1.150e-02    5.661e-04    2.734e-07    8.556e-09    3.213e-11    0.000e+00    1.430e+01    2.513e+01    3.734e+01    5.539e+01    6.991e+01    8.566e+01
   1.683e+21    1.993e+04    1.020e-01    9.129e-01    7.281e-02    1.354e-02    7.155e-04    3.959e-07    1.361e-08    5.686e-11    0.000e+00    1.423e+01    2.501e+01    3.719e+01    5.520e+01    6.969e+01    8.542e+01
   1.683e+21    2.033e+04    1.150e-01    9.027e-01    8.054e-02    1.588e-02    9.001e-04    5.693e-07    2.146e-08    9.960e-11    0.000e+00    1.416e+01    2.490e+01    3.703e+01    5.501e+01    6.947e+01    8.516e+01
   1.683e+21    2.073e+04    1.293e-01    8.915e-01    8.884e-02    1.856e-02    1.127e-03    8.132e-07    3.357e-08    1.728e-10    0.000e+00    1.409e+01    2.478e+01    3.687e+01    5.481e+01    6.924e+01    8.490e+01
   1.683e+21    2.114e+04    1.452e-01    8.793e-01    9.772e-02    2.162e-02    1.405e-03    1.154e-06    5.209e-08    2.969e-10    0.000e+00    1.401e+01    2.465e+01    3.671e+01    5.461e+01    6.900e+01    8.464e+01
   1.683e+21    2.156e+04    1.626e-01    8.660e-01    1.072e-01    2.508e-02    1.744e-03    1.627e-06    8.022e-08    5.055e-10    0.000e+00    1.394e+01    2.452e+01    3.654e+01    5.441e+01    6.876e+01    8.437e+01
   1.683e+21    2.199e+04    1.817e-01    8.517e-01    1.172e-01    2.900e-02    2.156e-03    2.280e-06    1.226e-07    8.530e-10    0.000e+00    1.386e+01    2.440e+01    3.637e+01    5.420e+01    6.852e+01    8.409e+01
   1.683e+21    2.243e+04    2.025e-01    8.362e-01    1.277e-01    3.342e-02    2.653e-03    3.174e-06    1.861e-07    1.427e-09    0.000e+00    1.378e+01    2.426e+01    3.619e+01    5.398e+01    6.827e+01    8.381e+01
   1.683e+21    2.287e+04    2.253e-01    8.196e-01    1.388e-01    3.837e-02    3.251e-03    4.393e-06    2.804e-07    2.368e-09    0.000e+00    1.369e+01    2.413e+01    3.602e+01    5.377e+01    6.802e+01    8.353e+01
   1.683e+21    2.333e+04    2.501e-01    8.018e-01    1.504e-01    4.389e-02    3.967e-03    6.045e-06    4.196e-07    3.897e-09    0.000e+00    1.361e+01    2.399e+01    3.584e+01    5.355e+01    6.777e+01    8.324e+01
   1.683e+21    2.379e+04    2.769e-01    7.828e-01    1.623e-01    5.002e-02    4.820e-03    8.270e-06    6.237e-07    6.366e-09    0.000e+00    1.353e+01    2.386e+01    3.566e+01    5.333e+01    6.751e+01    8.295e+01
   1.683e+21    2.426e+04    3.058e-01    7.627e-01    1.747e-01    5.679e-02    5.833e-03    1.125e-05    9.213e-07    1.032e-08    0.000e+00    1.344e+01    2.372e+01    3.547e+01    5.310e+01    6.725e+01    8.265e+01
   1.683e+21    2.475e+04    3.369e-01    7.414e-01    1.873e-01    6.425e-02    7.029e-03    1.522e-05    1.352e-06    1.661e-08    0.000e+00    1.336e+01    2.358e+01    3.529e+01    5.288e+01    6.698e+01    8.235e+01
   1.683e+21    2.524e+04    3.703e-01    7.191e-01    2.001e-01    7.240e-02    8.435e-03    2.048e-05    1.973e-06    2.655e-08    0.000e+00    1.327e+01    2.344e+01    3.510e+01    5.265e+01    6.672e+01    8.205e+01
   1.683e+21    2.574e+04    4.059e-01    6.956e-01    2.130e-01    8.129e-02    1.008e-02    2.740e-05    2.861e-06    4.217e-08    0.000e+00    1.318e+01    2.330e+01    3.491e+01    5.242e+01    6.645e+01    8.175e+01
   1.683e+21    2.625e+04    4.439e-01    6.712e-01    2.259e-01    9.091e-02    1.200e-02    3.648e-05    4.126e-06    6.653e-08    0.000e+00    1.309e+01    2.315e+01    3.472e+01    5.219e+01    6.619e+01    8.145e+01
   1.683e+21    2.677e+04    4.841e-01    6.458e-01    2.386e-01    1.013e-01    1.423e-02    4.831e-05    5.916e-06    1.043e-07    0.000e+00    1.301e+01    2.301e+01    3.454e+01    5.197e+01    6.592e+01    8.115e+01
   1.683e+21    2.730e+04    5.266e-01    6.196e-01    2.511e-01    1.124e-01    1.680e-02    6.366e-05    8.437e-06    1.626e-07    0.000e+00    1.292e+01    2.287e+01    3.435e+01    5.174e+01    6.566e+01    8.085e+01
   1.683e+21    2.784e+04    5.712e-01    5.928e-01    2.632e-01    1.242e-01    1.975e-02    8.346e-05    1.197e-05    2.519e-07    0.000e+00    1.283e+01    2.273e+01    3.416e+01    5.151e+01    6.539e+01    8.055e+01
   1.683e+21    2.840e+04    6.180e-01    5.653e-01    2.747e-01    1.367e-01    2.313e-02    1.089e-04    1.689e-05    3.880e-07    0.000e+00    1.275e+01    2.259e+01    3.398e+01    5.128e+01    6.513e+01    8.025e+01
   1.683e+21    2.896e+04    6.669e-01    5.374e-01    2.856e-01    1.498e-01    2.697e-02    1.413e-04    2.370e-05    5.944e-07    0.000e+00    1.266e+01    2.245e+01    3.379e+01    5.106e+01    6.487e+01    7.996e+01
   1.683e+21    2.953e+04    7.177e-01    5.092e-01    2.956e-01    1.636e-01    3.133e-02    1.826e-04    3.310e-05    9.057e-07    0.000e+00    1.257e+01    2.231e+01    3.361e+01    5.084e+01    6.461e+01    7.966e+01
   1.683e+21    3.012e+04    7.703e-01    4.809e-01    3.047e-01    1.778e-01    3.624e-02    2.347e-04    4.600e-05    1.373e-06    0.000e+00    1.249e+01    2.217e+01    3.343e+01    5.062e+01    6.435e+01    7.938e+01
   1.683e+21    3.072e+04    8.245e-01    4.527e-01    3.127e-01    1.925e-01    4.174e-02    3.002e-04    6.361e-05    2.070e-06    0.000e+00    1.241e+01    2.204e+01    3.325e+01    5.040e+01    6.410e+01    7.909e+01
   1.683e+21    3.133e+04    8.803e-01    4.246e-01    3.195e-01    2.075e-01    4.789e-02    3.822e-04    8.752e-05    3.105e-06    0.000e+00    1.232e+01    2.191e+01    3.308e+01    5.019e+01    6.385e+01    7.881e+01
   1.683e+21    3.195e+04    9.373e-01    3.968e-01    3.250e-01    2.228e-01    5.471e-02    4.843e-04    1.198e-04    4.633e-06    0.000e+00    1.224e+01    2.178e+01    3.291e+01    4.998e+01    6.361e+01    7.854e+01
   1.683e+21    3.259e+04    9.955e-01    3.696e-01    3.292e-01    2.381e-01    6.224e-02    6.107e-04    1.633e-04    6.878e-06    0.000e+00    1.217e+01    2.165e+01    3.274e+01    4.978e+01    6.338e+01    7.827e+01
   1.683e+21    3.323e+04    1.055e+00    3.430e-01    3.320e-01    2.535e-01    7.052e-02    7.664e-04    2.214e-04    1.016e-05    0.000e+00    1.209e+01    2.152e+01    3.257e+01    4.958e+01    6.314e+01    7.801e+01
   1.683e+21    3.389e+04    1.115e+00    3.173e-01    3.333e-01    2.686e-01    7.957e-02    9.572e-04    2.987e-04    1.493e-05    0.000e+00    1.201e+01    2.140e+01    3.241e+01    4.938e+01    6.292e+01    7.775e+01
   1.683e+21    3.456e+04    1.175e+00    2.924e-01    3.331e-01    2.835e-01    8.940e-02    1.190e-03    4.011e-04    2.183e-05    0.000e+00    1.194e+01    2.128e+01    3.226e+01    4.919e+01    6.270e+01    7.750e+01
   1.683e+21    3.525e+04    1.236e+00    2.685e-01    3.315e-01    2.979e-01    1.000e-01    1.472e-03    5.359e-04    3.175e-05    0.000e+00    1.187e+01    2.117e+01    3.211e+01    4.901e+01    6.248e+01    7.726e+01
   1.683e+21    3.595e+04    1.297e+00    2.457e-01    3.285e-01    3.117e-01    1.114e-01    1.812e-03    7.124e-04    4.594e-05    0.000e+00    1.180e+01    2.106e+01    3.196e+01    4.883e+01    6.227e+01    7.702e+01
   1.683e+21    3.666e+04    1.359e+00    2.241e-01    3.242e-01    3.249e-01    1.236e-01    2.219e-03    9.423e-04    6.611e-05    0.000e+00    1.173e+01    2.095e+01    3.182e+01    4.866e+01    6.207e+01    7.679e+01
   1.683e+21    3.739e+04    1.420e+00    2.037e-01    3.185e-01    3.371e-01    1.366e-01    2.705e-03    1.240e-03    9.463e-05    0.000e+00    1.167e+01    2.084e+01    3.168e+01    4.849e+01    6.187e+01    7.657e+01
   1.683e+21    3.814e+04    1.481e+00    1.846e-01    3.117e-01    3.484e-01    1.503e-01    3.282e-03    1.623e-03    1.347e-04    0.000e+00    1.160e+01    2.074e+01    3.154e+01    4.832e+01    6.168e+01    7.636e+01
   1.683e+21    3.889e+04    1.542e+00    1.667e-01    3.038e-01    3.586e-01    1.647e-01    3.961e-03    2.114e-03    1.906e-04    0.000e+00    1.154e+01    2.064e+01    3.141e+01    4.816e+01    6.150e+01    7.615e+01
   1.683e+21    3.966e+04    1.603e+00    1.501e-01    2.950e-01    3.675e-01    1.796e-01    4.758e-03    2.739e-03    2.683e-04    0.000e+00    1.148e+01    2.055e+01    3.128e+01    4.801e+01    6.132e+01    7.594e+01
   1.683e+21    4.045e+04    1.664e+00    1.347e-01    2.853e-01    3.753e-01    1.952e-01    5.686e-03    3.529e-03    3.752e-04    0.000e+00    1.142e+01    2.045e+01    3.116e+01    4.786e+01    6.115e+01    7.575e+01
   1.683e+21    4.125e+04    1.724e+00    1.206e-01    2.748e-01    3.816e-01    2.111e-01    6.759e-03    4.520e-03    5.216e-04    0.000e+00    1.137e+01    2.036e+01    3.104e+01    4.771e+01    6.098e+01    7.556e+01
   1.683e+21    4.207e+04    1.784e+00    1.077e-01    2.639e-01    3.866e-01    2.274e-01    7.994e-03    5.758e-03    7.205e-04    0.000e+00    1.131e+01    2.027e+01    3.092e+01    4.757e+01    6.081e+01    7.537e+01
   1.683e+21    4.291e+04    1.844e+00    9.586e-02    2.524e-01    3.901e-01    2.439e-01    9.405e-03    7.291e-03    9.885e-04    0.000e+00    1.126e+01    2.019e+01    3.081e+01    4.743e+01    6.065e+01    7.519e+01
   1.683e+21    4.376e+04    1.905e+00    8.514e-02    2.407e-01    3.922e-01    2.605e-01    1.100e-02    9.177e-03    1.347e-03    0.000e+00    1.120e+01    2.010e+01    3.070e+01    4.730e+01    6.049e+01    7.501e+01
   1.683e+21    4.463e+04    1.965e+00    7.544e-02    2.287e-01    3.927e-01    2.770e-01    1.281e-02    1.148e-02    1.822e-03    0.000e+00    1.115e+01    2.001e+01    3.058e+01    4.716e+01    6.033e+01    7.483e+01
   1.683e+21    4.552e+04    2.025e+00    6.671e-02    2.166e-01    3.919e-01    2.933e-01    1.482e-02    1.426e-02    2.447e-03    0.000e+00    1.110e+01    1.993e+01    3.047e+01    4.703e+01    6.018e+01    7.465e+01
   1.683e+21    4.642e+04    2.087e+00    5.887e-02    2.046e-01    3.895e-01    3.091e-01    1.705e-02    1.760e-02    3.260e-03    0.000e+00    1.105e+01    1.985e+01    3.037e+01    4.689e+01    6.002e+01    7.448e+01
   1.683e+21    4.734e+04    2.149e+00    5.185e-02    1.926e-01    3.858e-01    3.243e-01    1.950e-02    2.157e-02    4.308e-03    0.000e+00    1.099e+01    1.976e+01    3.026e+01    4.676e+01    5.987e+01    7.431e+01
   1.683e+21    4.828e+04    2.212e+00    4.560e-02    1.809e-01    3.808e-01    3.387e-01    2.216e-02    2.625e-02    5.645e-03    0.000e+00    1.094e+01    1.968e+01    3.015e+01    4.663e+01    5.972e+01    7.413e+01
   1.683e+21    4.924e+04    2.277e+00    4.003e-02    1.694e-01    3.744e-01    3.521e-01    2.504e-02    3.170e-02    7.332e-03    0.000e+00    1.089e+01    1.960e+01    3.004e+01    4.650e+01    5.956e+01    7.396e+01
   1.683e+21    5.022e+04    2.344e+00    3.510e-02    1.582e-01    3.668e-01    3.643e-01    2.811e-02    3.800e-02    9.438e-03    0.000e+00    1.083e+01    1.951e+01    2.992e+01    4.636e+01    5.941e+01    7.378e+01
   1.683e+21    5.121e+04    2.413e+00    3.074e-02    1.474e-01    3.581e-01    3.752e-01    3.135e-02    4.519e-02    1.204e-02    0.000e+00    1.078e+01    1.942e+01    2.981e+01    4.622e+01    5.925e+01    7.360e+01
   1.683e+21    5.223e+04    2.484e+00    2.689e-02    1.370e-01    3.484e-01    3.845e-01    3.474e-02    5.331e-02    1.520e-02    0.000e+00    1.072e+01    1.933e+01    2.969e+01    4.608e+01    5.908e+01    7.342e+01
   1.683e+21    5.327e+04    2.558e+00    2.349e-02    1.270e-01    3.377e-01    3.922e-01    3.825e-02    6.240e-02    1.902e-02    0.000e+00    1.066e+01    1.924e+01    2.957e+01    4.594e+01    5.892e+01    7.323e+01
   1.683e+21    5.432e+04    2.635e+00    2.051e-02    1.174e-01    3.261e-01    3.981e-01    4.183e-02    7.245e-02    2.357e-02    0.000e+00    1.060e+01    1.915e+01    2.945e+01    4.579e+01    5.875e+01    7.304e+01
   1.683e+21    5.540e+04    2.715e+00    1.788e-02    1.083e-01    3.139e-01    4.021e-01    4.544e-02    8.344e-02    2.893e-02    0.000e+00    1.054e+01    1.905e+01    2.933e+01    4.564e+01    5.858e+01    7.285e+01
   1.683e+21    5.650e+04    2.798e+00    1.557e-02    9.969e-02    3.010e-01    4.042e-01    4.905e-02    9.533e-02    3.517e-02    0.000e+00    1.048e+01    1.896e+01    2.920e+01    4.549e+01    5.840e+01    7.265e+01
   1.683e+21    5.763e+04    2.885e+00    1.355e-02    9.151e-02    2.875e-01    4.044e-01    5.260e-02    1.081e-01    4.236e-02    0.000e+00    1.042e+01    1.886e+01    2.907e+01    4.534e+01    5.822e+01    7.245e+01
   1.683e+21    5.877e+04    2.974e+00    1.177e-02    8.376e-02    2.737e-01    4.026e-01    5.605e-02    1.216e-01    5.055e-02    0.000e+00    1.035e+01    1.876e+01    2.894e+01    4.518e+01    5.804e+01    7.224e+01
   1.683e+21    5.994e+04    3.067e+00    1.021e-02    7.646e-02    2.596e-01    3.989e-01    5.934e-02    1.357e-01    5.980e-02    0.000e+00    1.029e+01    1.866e+01    2.881e+01    4.502e+01    5.786e+01    7.204e+01
   1.683e+21    6.113e+04    3.163e+00    8.839e-03    6.959e-02    2.452e-01    3.933e-01    6.245e-02    1.504e-01    7.015e-02    0.000e+00    1.022e+01    1.855e+01    2.868e+01    4.486e+01    5.767e+01    7.183e+01
   1.683e+21    6.234e+04    3.261e+00    7.638e-03    6.313e-02    2.307e-01    3.860e-01    6.532e-02    1.656e-01    8.161e-02    0.000e+00    1.016e+01    1.845e+01    2.855e+01    4.470e+01    5.748e+01    7.162e+01
   1.683e+21    6.358e+04    3.362e+00    6.584e-03    5.708e-02    2.162e-01    3.770e-01    6.792e-02    1.810e-01    9.421e-02    0.000e+00    1.009e+01    1.835e+01    2.841e+01    4.454e+01    5.730e+01    7.141e+01
   1.683e+21    6.484e+04    3.465e+00    5.661e-03    5.143e-02    2.018e-01    3.664e-01    7.021e-02    1.965e-01    1.079e-01    0.000e+00    1.003e+01    1.825e+01    2.828e+01    4.438e+01    5.711e+01    7.120e+01
   1.683e+21    6.613e+04    3.570e+00    4.853e-03    4.616e-02    1.876e-01    3.545e-01    7.216e-02    2.120e-01    1.228e-01    0.000e+00    9.965e+00    1.815e+01    2.815e+01    4.422e+01    5.693e+01    7.099e+01
   1.683e+21    6.744e+04    3.676e+00    4.146e-03    4.126e-02    1.735e-01    3.412e-01    7.375e-02    2.273e-01    1.387e-01    0.000e+00    9.902e+00    1.805e+01    2.802e+01    4.406e+01    5.674e+01    7.078e+01
   1.683e+21    6.878e+04    3.783e+00    3.530e-03    3.672e-02    1.598e-01    3.269e-01    7.496e-02    2.423e-01    1.557e-01    0.000e+00    9.840e+00    1.795e+01    2.789e+01    4.391e+01    5.656e+01    7.058e+01
   1.683e+21    7.014e+04    3.890e+00    2.993e-03    3.253e-02    1.465e-01    3.117e-01    7.577e-02    2.568e-01    1.737e-01    0.000e+00    9.779e+00    1.785e+01    2.776e+01    4.375e+01    5.639e+01    7.038e+01
   1.683e+21    7.154e+04    3.997e+00    2.527e-03    2.869e-02    1.337e-01    2.957e-01    7.619e-02    2.706e-01    1.927e-01    0.000e+00    9.721e+00    1.776e+01    2.764e+01    4.360e+01    5.621e+01    7.019e+01
   1.683e+21    7.296e+04    4.103e+00    2.124e-03    2.517e-02    1.214e-01    2.791e-01    7.619e-02    2.836e-01    2.125e-01    0.000e+00    9.664e+00    1.767e+01    2.752e+01    4.346e+01    5.605e+01    7.000e+01
   1.683e+21    7.440e+04    4.207e+00    1.776e-03    2.197e-02    1.096e-01    2.621e-01    7.580e-02    2.957e-01    2.331e-01    0.000e+00    9.610e+00    1.758e+01    2.741e+01    4.332e+01    5.588e+01    6.981e+01
   1.683e+21    7.588e+04    4.310e+00    1.478e-03    1.907e-02    9.850e-02    2.450e-01    7.502e-02    3.066e-01    2.543e-01    0.000e+00    9.558e+00    1.750e+01    2.730e+01    4.319e+01    5.573e+01    6.964e+01
   1.683e+21    7.739e+04    4.410e+00    1.223e-03    1.647e-02    8.805e-02    2.278e-01    7.387e-02    3.165e-01    2.761e-01    0.000e+00    9.508e+00    1.742e+01    2.719e+01    4.306e+01    5.558e+01    6.947e+01
   1.683e+21    7.892e+04    4.508e+00    1.007e-03    1.414e-02    7.830e-02    2.108e-01    7.237e-02    3.250e-01    2.984e-01    0.000e+00    9.462e+00    1.734e+01    2.709e+01    4.294e+01    5.544e+01    6.931e+01
   1.683e+21    8.049e+04    4.602e+00    8.243e-04    1.207e-02    6.926e-02    1.941e-01    7.055e-02    3.322e-01    3.210e-01    0.000e+00    9.418e+00    1.727e+01    2.700e+01    4.282e+01    5.530e+01    6.915e+01
   1.683e+21    8.209e+04    4.692e+00    6.709e-04    1.025e-02    6.094e-02    1.778e-01    6.845e-02    3.380e-01    3.438e-01    0.000e+00    9.377e+00    1.720e+01    2.691e+01    4.271e+01    5.518e+01    6.901e+01
   1.683e+21    8.372e+04    4.779e+00    5.430e-04    8.656e-03    5.335e-02    1.622e-01    6.610e-02    3.425e-01    3.667e-01    0.000e+00    9.338e+00    1.714e+01    2.682e+01    4.261e+01    5.506e+01    6.888e+01
   1.683e+21    8.538e+04    4.861e+00    4.370e-04    7.268e-03    4.647e-02    1.472e-01    6.355e-02    3.455e-01    3.896e-01    0.000e+00    9.303e+00    1.708e+01    2.675e+01    4.252e+01    5.495e+01    6.875e+01
   1.683e+21    8.708e+04    4.939e+00    3.498e-04    6.071e-03    4.028e-02    1.330e-01    6.082e-02    3.471e-01    4.124e-01    0.000e+00    9.271e+00    1.703e+01    2.667e+01    4.243e+01    5.484e+01    6.863e+01
   1.683e+21    8.881e+04    5.012e+00    2.785e-04    5.044e-03    3.475e-02    1.197e-01    5.798e-02    3.474e-01    4.349e-01    0.000e+00    9.242e+00    1.698e+01    2.661e+01    4.235e+01    5.475e+01    6.853e+01
   2.068e+21    1.776e+03    3.655e-23    1.000e+00    3.655e-23    4.545e-35    1.943e-47    5.347e-58    1.753e-57    6.033e-61    0.000e+00    1.576e+01    2.763e+01    4.073e+01    5.958e+01    7.484e+01    9.129e+01
