# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      
   7.521e+21    4.031e+03    2.441e-16    1.000e+00    2.441e-16    4.148e-39    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.111e+03    4.934e-16    1.000e+00    4.934e-16    2.273e-38    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.193e+03    9.840e-16    1.000e+00    9.840e-16    1.206e-37    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.276e+03    1.937e-15    1.000e+00    1.937e-15    6.197e-37    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.361e+03    3.763e-15    1.000e+00    3.763e-15    3.086e-36    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.447e+03    7.220e-15    1.000e+00    7.220e-15    1.491e-35    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.535e+03    1.368e-14    1.000e+00    1.368e-14    6.987e-35    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.626e+03    2.561e-14    1.000e+00    2.561e-14    3.179e-34    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.717e+03    4.738e-14    1.000e+00    4.738e-14    1.406e-33    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.811e+03    8.664e-14    1.000e+00    8.664e-14    6.040e-33    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    4.907e+03    1.566e-13    1.000e+00    1.566e-13    2.524e-32    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.004e+03    2.799e-13    1.000e+00    2.799e-13    1.027e-31    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.103e+03    4.948e-13    1.000e+00    4.948e-13    4.065e-31    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.205e+03    8.654e-13    1.000e+00    8.654e-13    1.568e-30    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.308e+03    1.497e-12    1.000e+00    1.497e-12    5.895e-30    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.413e+03    2.564e-12    1.000e+00    2.564e-12    2.161e-29    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.521e+03    4.347e-12    1.000e+00    4.347e-12    7.728e-29    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.630e+03    7.296e-12    1.000e+00    7.296e-12    2.698e-28    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.742e+03    1.212e-11    1.000e+00    1.212e-11    9.196e-28    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.856e+03    1.996e-11    1.000e+00    1.996e-11    3.063e-27    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    5.972e+03    3.255e-11    1.000e+00    3.255e-11    9.969e-27    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    6.091e+03    5.259e-11    1.000e+00    5.259e-11    3.173e-26    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    6.212e+03    8.420e-11    1.000e+00    8.420e-11    9.882e-26    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    6.335e+03    1.336e-10    1.000e+00    1.336e-10    3.012e-25    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    6.461e+03    2.102e-10    1.000e+00    2.102e-10    8.987e-25    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    6.589e+03    3.279e-10    1.000e+00    3.279e-10    2.627e-24    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    6.720e+03    5.073e-10    1.000e+00    5.073e-10    7.524e-24    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    6.853e+03    7.783e-10    1.000e+00    7.783e-10    2.113e-23    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    6.990e+03    1.185e-09    1.000e+00    1.185e-09    5.817e-23    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    7.128e+03    1.789e-09    1.000e+00    1.789e-09    1.572e-22    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    7.270e+03    2.681e-09    1.000e+00    2.681e-09    4.167e-22    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    7.414e+03    3.987e-09    1.000e+00    3.987e-09    1.085e-21    0.000e+00    2.459e+01    5.442e+01
   7.521e+21    7.561e+03    5.886e-09    1.000e+00    5.886e-09    2.773e-21    0.000e+00    2.459e+01    5.441e+01
   7.521e+21    7.711e+03    8.626e-09    1.000e+00    8.626e-09    6.967e-21    0.000e+00    2.459e+01    5.441e+01
   7.521e+21    7.865e+03    1.255e-08    1.000e+00    1.255e-08    1.720e-20    0.000e+00    2.459e+01    5.441e+01
   7.521e+21    8.021e+03    1.814e-08    1.000e+00    1.814e-08    4.176e-20    0.000e+00    2.458e+01    5.441e+01
   7.521e+21    8.180e+03    2.603e-08    1.000e+00    2.603e-08    9.970e-20    0.000e+00    2.458e+01    5.441e+01
   7.521e+21    8.342e+03    3.711e-08    1.000e+00    3.711e-08    2.342e-19    0.000e+00    2.458e+01    5.441e+01
   7.521e+21    8.508e+03    5.256e-08    1.000e+00    5.256e-08    5.414e-19    0.000e+00    2.458e+01    5.441e+01
   7.521e+21    8.677e+03    7.397e-08    1.000e+00    7.397e-08    1.232e-18    0.000e+00    2.458e+01    5.441e+01
   7.521e+21    8.849e+03    1.034e-07    1.000e+00    1.034e-07    2.762e-18    0.000e+00    2.458e+01    5.441e+01
   7.521e+21    9.025e+03    1.438e-07    1.000e+00    1.438e-07    6.099e-18    0.000e+00    2.458e+01    5.440e+01
   7.521e+21    9.204e+03    1.986e-07    1.000e+00    1.986e-07    1.327e-17    0.000e+00    2.458e+01    5.440e+01
   7.521e+21    9.387e+03    2.727e-07    1.000e+00    2.727e-07    2.847e-17    0.000e+00    2.458e+01    5.440e+01
   7.521e+21    9.573e+03    3.724e-07    1.000e+00    3.724e-07    6.020e-17    0.000e+00    2.458e+01    5.440e+01
   7.521e+21    9.763e+03    5.055e-07    1.000e+00    5.055e-07    1.256e-16    0.000e+00    2.457e+01    5.439e+01
   7.521e+21    9.957e+03    6.825e-07    1.000e+00    6.825e-07    2.584e-16    0.000e+00    2.457e+01    5.439e+01
   7.521e+21    1.015e+04    9.164e-07    1.000e+00    9.164e-07    5.246e-16    0.000e+00    2.457e+01    5.438e+01
   7.521e+21    1.036e+04    1.224e-06    1.000e+00    1.224e-06    1.052e-15    0.000e+00    2.457e+01    5.438e+01
   7.521e+21    1.056e+04    1.626e-06    1.000e+00    1.626e-06    2.081e-15    0.000e+00    2.457e+01    5.437e+01
   7.521e+21    1.077e+04    2.150e-06    1.000e+00    2.150e-06    4.068e-15    0.000e+00    2.456e+01    5.437e+01
   7.521e+21    1.099e+04    2.828e-06    1.000e+00    2.828e-06    7.855e-15    0.000e+00    2.456e+01    5.436e+01
   7.521e+21    1.120e+04    3.701e-06    1.000e+00    3.701e-06    1.499e-14    0.000e+00    2.456e+01    5.435e+01
   7.521e+21    1.143e+04    4.822e-06    1.000e+00    4.822e-06    2.826e-14    0.000e+00    2.455e+01    5.435e+01
   7.521e+21    1.165e+04    6.251e-06    1.000e+00    6.251e-06    5.268e-14    0.000e+00    2.455e+01    5.434e+01
   7.521e+21    1.188e+04    8.068e-06    1.000e+00    8.068e-06    9.711e-14    0.000e+00    2.454e+01    5.433e+01
   7.521e+21    1.212e+04    1.037e-05    1.000e+00    1.037e-05    1.771e-13    0.000e+00    2.454e+01    5.432e+01
   7.521e+21    1.236e+04    1.326e-05    1.000e+00    1.326e-05    3.194e-13    0.000e+00    2.453e+01    5.430e+01
   7.521e+21    1.261e+04    1.689e-05    1.000e+00    1.689e-05    5.700e-13    0.000e+00    2.452e+01    5.429e+01
   7.521e+21    1.286e+04    2.142e-05    1.000e+00    2.142e-05    1.007e-12    0.000e+00    2.452e+01    5.428e+01
   7.521e+21    1.311e+04    2.706e-05    1.000e+00    2.706e-05    1.760e-12    0.000e+00    2.451e+01    5.426e+01
   7.521e+21    1.337e+04    3.405e-05    1.000e+00    3.405e-05    3.047e-12    0.000e+00    2.450e+01    5.425e+01
   7.521e+21    1.364e+04    4.266e-05    1.000e+00    4.266e-05    5.225e-12    0.000e+00    2.449e+01    5.423e+01
   7.521e+21    1.391e+04    5.325e-05    9.999e-01    5.325e-05    8.872e-12    0.000e+00    2.448e+01    5.421e+01
   7.521e+21    1.418e+04    6.622e-05    9.999e-01    6.622e-05    1.493e-11    0.000e+00    2.447e+01    5.419e+01
   7.521e+21    1.447e+04    8.205e-05    9.999e-01    8.205e-05    2.488e-11    0.000e+00    2.446e+01    5.417e+01
   7.521e+21    1.475e+04    1.013e-04    9.999e-01    1.013e-04    4.110e-11    0.000e+00    2.445e+01    5.415e+01
   7.521e+21    1.505e+04    1.246e-04    9.999e-01    1.246e-04    6.731e-11    0.000e+00    2.443e+01    5.412e+01
   7.521e+21    1.534e+04    1.527e-04    9.998e-01    1.527e-04    1.093e-10    0.000e+00    2.442e+01    5.409e+01
   7.521e+21    1.565e+04    1.866e-04    9.998e-01    1.866e-04    1.759e-10    0.000e+00    2.440e+01    5.407e+01
   7.521e+21    1.596e+04    2.271e-04    9.998e-01    2.271e-04    2.808e-10    0.000e+00    2.439e+01    5.404e+01
   7.521e+21    1.628e+04    2.756e-04    9.997e-01    2.756e-04    4.446e-10    0.000e+00    2.437e+01    5.400e+01
   7.521e+21    1.660e+04    3.334e-04    9.997e-01    3.334e-04    6.983e-10    0.000e+00    2.435e+01    5.397e+01
   7.521e+21    1.693e+04    4.020e-04    9.996e-01    4.020e-04    1.088e-09    0.000e+00    2.433e+01    5.393e+01
   7.521e+21    1.727e+04    4.832e-04    9.995e-01    4.832e-04    1.683e-09    0.000e+00    2.431e+01    5.390e+01
   7.521e+21    1.761e+04    5.791e-04    9.994e-01    5.791e-04    2.583e-09    0.000e+00    2.429e+01    5.386e+01
   7.521e+21    1.796e+04    6.919e-04    9.993e-01    6.919e-04    3.935e-09    0.000e+00    2.426e+01    5.381e+01
   7.521e+21    1.831e+04    8.243e-04    9.992e-01    8.243e-04    5.952e-09    0.000e+00    2.424e+01    5.377e+01
   7.521e+21    1.868e+04    9.792e-04    9.990e-01    9.791e-04    8.937e-09    0.000e+00    2.421e+01    5.372e+01
   7.521e+21    1.905e+04    1.160e-03    9.988e-01    1.160e-03    1.333e-08    0.000e+00    2.419e+01    5.367e+01
   7.521e+21    1.943e+04    1.370e-03    9.986e-01    1.370e-03    1.974e-08    0.000e+00    2.416e+01    5.362e+01
   7.521e+21    1.981e+04    1.614e-03    9.984e-01    1.614e-03    2.903e-08    0.000e+00    2.413e+01    5.357e+01
   7.521e+21    2.021e+04    1.896e-03    9.981e-01    1.896e-03    4.241e-08    0.000e+00    2.410e+01    5.351e+01
   7.521e+21    2.061e+04    2.222e-03    9.978e-01    2.222e-03    6.157e-08    0.000e+00    2.406e+01    5.346e+01
   7.521e+21    2.102e+04    2.597e-03    9.974e-01    2.597e-03    8.880e-08    0.000e+00    2.403e+01    5.340e+01
   7.521e+21    2.143e+04    3.027e-03    9.970e-01    3.027e-03    1.273e-07    0.000e+00    2.399e+01    5.333e+01
   7.521e+21    2.186e+04    3.520e-03    9.965e-01    3.519e-03    1.813e-07    0.000e+00    2.396e+01    5.327e+01
   7.521e+21    2.229e+04    4.082e-03    9.959e-01    4.082e-03    2.567e-07    0.000e+00    2.392e+01    5.320e+01
   7.521e+21    2.274e+04    4.723e-03    9.953e-01    4.723e-03    3.612e-07    0.000e+00    2.388e+01    5.313e+01
   7.521e+21    2.319e+04    5.452e-03    9.945e-01    5.451e-03    5.054e-07    0.000e+00    2.384e+01    5.305e+01
   7.521e+21    2.365e+04    6.278e-03    9.937e-01    6.276e-03    7.030e-07    0.000e+00    2.379e+01    5.298e+01
   7.521e+21    2.412e+04    7.212e-03    9.928e-01    7.210e-03    9.723e-07    0.000e+00    2.375e+01    5.290e+01
   7.521e+21    2.460e+04    8.265e-03    9.917e-01    8.263e-03    1.337e-06    0.000e+00    2.370e+01    5.282e+01
   7.521e+21    2.508e+04    9.451e-03    9.906e-01    9.447e-03    1.829e-06    0.000e+00    2.366e+01    5.274e+01
   7.521e+21    2.558e+04    1.078e-02    9.892e-01    1.078e-02    2.489e-06    0.000e+00    2.361e+01    5.265e+01
   7.521e+21    2.609e+04    1.227e-02    9.877e-01    1.227e-02    3.368e-06    0.000e+00    2.356e+01    5.256e+01
   7.521e+21    2.661e+04    1.394e-02    9.861e-01    1.393e-02    4.535e-06    0.000e+00    2.350e+01    5.247e+01
   7.521e+21    2.714e+04    1.580e-02    9.842e-01    1.579e-02    6.074e-06    0.000e+00    2.345e+01    5.238e+01
   7.521e+21    2.767e+04    1.786e-02    9.821e-01    1.785e-02    8.094e-06    0.000e+00    2.339e+01    5.228e+01
   7.521e+21    2.822e+04    2.016e-02    9.799e-01    2.014e-02    1.073e-05    0.000e+00    2.334e+01    5.219e+01
   7.521e+21    2.878e+04    2.270e-02    9.773e-01    2.267e-02    1.416e-05    0.000e+00    2.328e+01    5.209e+01
   7.521e+21    2.936e+04    2.550e-02    9.745e-01    2.546e-02    1.860e-05    0.000e+00    2.322e+01    5.198e+01
   7.521e+21    2.994e+04    2.859e-02    9.714e-01    2.854e-02    2.431e-05    0.000e+00    2.316e+01    5.188e+01
   7.521e+21    3.053e+04    3.199e-02    9.680e-01    3.192e-02    3.162e-05    0.000e+00    2.310e+01    5.177e+01
   7.521e+21    3.114e+04    3.571e-02    9.643e-01    3.563e-02    4.094e-05    0.000e+00    2.303e+01    5.166e+01
   7.521e+21    3.176e+04    3.979e-02    9.603e-01    3.968e-02    5.277e-05    0.000e+00    2.297e+01    5.155e+01
   7.521e+21    3.239e+04    4.424e-02    9.558e-01    4.411e-02    6.772e-05    0.000e+00    2.290e+01    5.144e+01
   7.521e+21    3.303e+04    4.909e-02    9.510e-01    4.892e-02    8.651e-05    0.000e+00    2.284e+01    5.132e+01
   7.521e+21    3.369e+04    5.436e-02    9.457e-01    5.414e-02    1.100e-04    0.000e+00    2.277e+01    5.121e+01
   7.521e+21    3.435e+04    6.008e-02    9.401e-01    5.980e-02    1.394e-04    0.000e+00    2.270e+01    5.109e+01
   7.521e+21    3.504e+04    6.626e-02    9.339e-01    6.591e-02    1.758e-04    0.000e+00    2.263e+01    5.097e+01
   7.521e+21    3.573e+04    7.294e-02    9.273e-01    7.250e-02    2.208e-04    0.000e+00    2.256e+01    5.085e+01
   7.521e+21    3.644e+04    8.012e-02    9.202e-01    7.957e-02    2.762e-04    0.000e+00    2.249e+01    5.073e+01
   7.521e+21    3.717e+04    8.784e-02    9.125e-01    8.715e-02    3.440e-04    0.000e+00    2.242e+01    5.060e+01
   7.521e+21    3.790e+04    9.612e-02    9.043e-01    9.526e-02    4.269e-04    0.000e+00    2.235e+01    5.048e+01
   7.521e+21    3.866e+04    1.050e-01    8.956e-01    1.039e-01    5.275e-04    0.000e+00    2.227e+01    5.035e+01
   7.521e+21    3.942e+04    1.144e-01    8.863e-01    1.131e-01    6.494e-04    0.000e+00    2.220e+01    5.023e+01
   7.521e+21    4.021e+04    1.244e-01    8.764e-01    1.228e-01    7.963e-04    0.000e+00    2.213e+01    5.010e+01
   7.521e+21    4.100e+04    1.351e-01    8.659e-01    1.332e-01    9.727e-04    0.000e+00    2.205e+01    4.997e+01
   7.521e+21    4.182e+04    1.464e-01    8.548e-01    1.440e-01    1.184e-03    0.000e+00    2.198e+01    4.984e+01
   7.521e+21    4.265e+04    1.583e-01    8.431e-01    1.555e-01    1.435e-03    0.000e+00    2.190e+01    4.971e+01
   7.521e+21    4.350e+04    1.709e-01    8.308e-01    1.674e-01    1.734e-03    0.000e+00    2.183e+01    4.959e+01
   7.521e+21    4.436e+04    1.841e-01    8.179e-01    1.800e-01    2.087e-03    0.000e+00    2.175e+01    4.946e+01
   7.521e+21    4.524e+04    1.980e-01    8.045e-01    1.930e-01    2.502e-03    0.000e+00    2.168e+01    4.933e+01
   7.521e+21    4.614e+04    2.126e-01    7.904e-01    2.066e-01    2.990e-03    0.000e+00    2.160e+01    4.920e+01
   7.521e+21    4.705e+04    2.278e-01    7.758e-01    2.207e-01    3.560e-03    0.000e+00    2.153e+01    4.907e+01
   7.521e+21    4.799e+04    2.436e-01    7.606e-01    2.352e-01    4.224e-03    0.000e+00    2.146e+01    4.895e+01
   7.521e+21    4.894e+04    2.601e-01    7.449e-01    2.501e-01    4.995e-03    0.000e+00    2.138e+01    4.882e+01
   7.521e+21    4.991e+04    2.772e-01    7.287e-01    2.654e-01    5.886e-03    0.000e+00    2.131e+01    4.869e+01
   7.521e+21    5.090e+04    2.949e-01    7.120e-01    2.811e-01    6.912e-03    0.000e+00    2.124e+01    4.857e+01
   7.521e+21    5.191e+04    3.133e-01    6.948e-01    2.971e-01    8.089e-03    0.000e+00    2.116e+01    4.845e+01
   7.521e+21    5.294e+04    3.321e-01    6.773e-01    3.133e-01    9.436e-03    0.000e+00    2.109e+01    4.832e+01
   7.521e+21    5.399e+04    3.516e-01    6.594e-01    3.297e-01    1.097e-02    0.000e+00    2.102e+01    4.820e+01
   7.521e+21    5.507e+04    3.716e-01    6.411e-01    3.462e-01    1.271e-02    0.000e+00    2.095e+01    4.808e+01
   7.521e+21    5.616e+04    3.921e-01    6.226e-01    3.627e-01    1.468e-02    0.000e+00    2.088e+01    4.796e+01
   7.521e+21    5.728e+04    4.131e-01    6.038e-01    3.793e-01    1.690e-02    0.000e+00    2.081e+01    4.784e+01
   7.521e+21    5.841e+04    4.345e-01    5.849e-01    3.957e-01    1.940e-02    0.000e+00    2.075e+01    4.773e+01
   7.521e+21    5.957e+04    4.564e-01    5.657e-01    4.121e-01    2.219e-02    0.000e+00    2.068e+01    4.761e+01
   7.521e+21    6.075e+04    4.788e-01    5.465e-01    4.282e-01    2.530e-02    0.000e+00    2.061e+01    4.750e+01
   7.521e+21    6.196e+04    5.015e-01    5.273e-01    4.439e-01    2.876e-02    0.000e+00    2.055e+01    4.739e+01
   7.521e+21    6.319e+04    5.245e-01    5.081e-01    4.594e-01    3.259e-02    0.000e+00    2.048e+01    4.728e+01
   7.521e+21    6.445e+04    5.479e-01    4.889e-01    4.743e-01    3.681e-02    0.000e+00    2.042e+01    4.717e+01
   7.521e+21    6.572e+04    5.717e-01    4.698e-01    4.888e-01    4.145e-02    0.000e+00    2.036e+01    4.706e+01
   7.521e+21    6.703e+04    5.957e-01    4.509e-01    5.026e-01    4.654e-02    0.000e+00    2.029e+01    4.695e+01
   7.521e+21    6.836e+04    6.200e-01    4.321e-01    5.158e-01    5.209e-02    0.000e+00    2.023e+01    4.685e+01
   7.521e+21    6.972e+04    6.445e-01    4.136e-01    5.282e-01    5.812e-02    0.000e+00    2.017e+01    4.674e+01
   7.521e+21    7.110e+04    6.693e-01    3.954e-01    5.399e-01    6.466e-02    0.000e+00    2.011e+01    4.664e+01
   7.521e+21    7.251e+04    6.942e-01    3.775e-01    5.508e-01    7.173e-02    0.000e+00    2.005e+01    4.654e+01
   7.521e+21    7.395e+04    7.194e-01    3.600e-01    5.607e-01    7.933e-02    0.000e+00    2.000e+01    4.644e+01
   9.241e+21    1.479e+03    3.141e-43    1.000e+00    3.141e-43    1.298e-67    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.508e+03    2.084e-42    1.000e+00    2.084e-42    2.897e-67    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.538e+03    1.333e-41    1.000e+00    1.333e-41    6.366e-67    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.569e+03    8.229e-41    1.000e+00    8.229e-41    1.378e-66    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.600e+03    4.903e-40    1.000e+00    4.903e-40    2.938e-66    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.632e+03    2.823e-39    1.000e+00    2.823e-39    6.174e-66    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.664e+03    1.571e-38    1.000e+00    1.571e-38    1.279e-65    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.697e+03    8.459e-38    1.000e+00    8.459e-38    2.612e-65    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.731e+03    4.409e-37    1.000e+00    4.409e-37    5.262e-65    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.765e+03    2.226e-36    1.000e+00    2.226e-36    1.046e-64    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.800e+03    1.089e-35    1.000e+00    1.089e-35    2.051e-64    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.836e+03    5.170e-35    1.000e+00    5.170e-35    3.970e-64    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.873e+03    2.381e-34    1.000e+00    2.381e-34    7.589e-64    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.910e+03    1.065e-33    1.000e+00    1.065e-33    1.433e-63    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.948e+03    4.626e-33    1.000e+00    4.626e-33    2.671e-63    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    1.986e+03    1.954e-32    1.000e+00    1.954e-32    4.921e-63    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    2.026e+03    8.025e-32    1.000e+00    8.025e-32    8.960e-63    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    2.066e+03    3.208e-31    1.000e+00    3.208e-31    1.613e-62    0.000e+00    2.459e+01    5.442e+01
   9.241e+21    2.107e+03    1.249e-30    1.000e+00    1.249e-30    2.870e-62    0.000e+00    2.459e+01    5.442e+01
